
Location		Count
A/purple/pig/and/a/green/donkey/flew/a/kite/in/the/middle/of/the/night/and/ended/up/sunburnt.			2
tcm:880-3547			1
tcm:811-8474			1
tcm:832-6497			1
I/love/eating/toasted/cheese/and/tuna/sandwiches.			1
Hurry!			1
tcm:636-5811			1
Location		Count
Abstraction/is/often/one/floor/above/you.			1
tcm:738-5526			1
She/folded/her/handkerchief/neatly.			1
The/memory/we/used/to/share/is/no/longer/coherent.			1
tcm:189-6300			1
tcm:988-9634			1
tcm:938-4578			1
The/mysterious/diary/records/the/voice.			1
I/love/eating/toasted/cheese/and/tuna/sandwiches.			1
tcm:697-8597			1
What/was/the/person/thinking/when/they/discovered/cow’s/milk/was/fine/for/human/consumption…/and/why/did/they/do/it/in/the/first/place!?			1
tcm:738-2169			1
tcm:120-5300			1
She/borrowed/the/book/from/him/many/years/ago/and/hasn't/yet/returned/it.			2
tcm:915-2535			1
tcm:404-6214			1
Someone/I/know/recently/combined/Maple/Syrup/&/buttered/Popcorn/thinking/it/would/taste/like/caramel/popcorn./It/didn’t/and/they/don’t/recommend/anyone/else/do/it/either.			1
Location		Count
tcm:392-3221			1
tcm:453-5441			1
A/glittering/gem/is/not/enough.			1
tcm:617-2506			1
I/am/counting/my/calories,/yet/I/really/want/dessert.			1
tcm:954-4958			1
tcm:707-8470			1
I'd/rather/be/a/bird/than/a/fish.			1
He/turned/in/the/research/paper/on/Friday;/otherwise,/he/would/have/not/passed/the/class.			1
I/would/have/gotten/the/promotion,/but/my/attendance/wasn’t/good/enough.			1
tcm:383-5370			1
She/borrowed/the/book/from/him/many/years/ago/and/hasn't/yet/returned/it.			1
tcm:203-5270			1
Writing/a/list/of/random/sentences/is/harder/than/I/initially/thought/it/would/be.			1
tcm:185-9096			1
She/only/paints/with/bold/colors;/she/does/not/like/pastels.			1
Location		Count
tcm:796-9504			1
tcm:790-7473			1
There/were/white/out/conditions/in/the/town;/subsequently,/the/roads/were/impassable.			1
tcm:221-2192			1
Wow,/does/that/work?			1
tcm:706-6627			1
tcm:815-5141			1
tcm:937-8698			1
I/will/never/be/this/young/again./Ever./Oh/damn…/I/just/got/older.			1
We/have/a/lot/of/rain/in/June.			1
The/mysterious/diary/records/the/voice.			1
My/Mum/tries/to/be/cool/by/saying/that/she/likes/all/the/same/things/that/I/do.			1
tcm:555-2387			1
The/book/is/in/front/of/the/table.			1
He/ran/out/of/money,/so/he/had/to/stop/playing/poker.			1
tcm:244-3999			1
tcm:905-5907			1
Tom/got/a/small/piece/of/pie.			1
Location		Count
tcm:741-5890			1
I/want/to/buy/a/onesie…/but/know/it/won’t/suit/me.			1
I/currently/have/4/windows/open/up…/and/I/don’t/know/why.			1
tcm:166-5815			1
tcm:438-1634			1
tcm:224-7860			1
tcm:617-6173			1
Should/we/start/class/now,/or/should/we/wait/for/everyone/to/get/here?			1
tcm:741-8715			1
I/love/eating/toasted/cheese/and/tuna/sandwiches.			1
The/river/stole/the/gods.			1
tcm:489-8224			1
I/think/I/will/buy/the/red/car,/or/I/will/lease/the/blue/one.			1
I/often/see/the/time/11:11/or/12:34/on/clocks.			1
tcm:967-6344			1
tcm:692-9758			1
She/borrowed/the/book/from/him/many/years/ago/and/hasn't/yet/returned/it.			1
He/said/he/was/not/there/yesterday;/however,/many/people/saw/him/there.			1
Location		Count
I/want/to/buy/a/onesie…/but/know/it/won’t/suit/me.			1
Check/back/tomorrow;/I/will/see/if/the/book/has/arrived.			1
tcm:661-5715			1
tcm:801-1637			1
Wow,/does/that/work?			1
Is/it/free?			1
tcm:961-8536			1
I/checked/to/make/sure/that/he/was/still/alive.			1
tcm:907-6263			1
The/shooter/says/goodbye/to/his/love.			1
tcm:700-9511			1
tcm:329-1085			1
My/Mum/tries/to/be/cool/by/saying/that/she/likes/all/the/same/things/that/I/do.			1
tcm:644-3451			1
He/turned/in/the/research/paper/on/Friday;/otherwise,/he/would/have/not/passed/the/class.			1
tcm:902-4854			1
tcm:460-6775			1
I/would/have/gotten/the/promotion,/but/my/attendance/wasn’t/good/enough.			1
tcm:962-6336			1
Tom/got/a/small/piece/of/pie.			1
Location		Count
tcm:751-8049			1
tcm:964-5836			1
I/really/want/to/go/to/work,/but/I/am/too/sick/to/drive.			1
tcm:783-9733			1
tcm:306-9637			1
tcm:857-6729			1
Yeah,/I/think/it's/a/good/environment/for/learning/English.			1
tcm:516-9420			1
Joe/made/the/sugar/cookies;/Susan/decorated/them.			1
Hurry!			1
He/turned/in/the/research/paper/on/Friday;/otherwise,/he/would/have/not/passed/the/class.			2
tcm:852-2936			1
I/think/I/will/buy/the/red/car,/or/I/will/lease/the/blue/one.			1
I/would/have/gotten/the/promotion,/but/my/attendance/wasn’t/good/enough.			1
tcm:618-5628			1
Let/me/help/you/with/your/baggage.			1
tcm:803-6082			1
Location		Count
tcm:836-5259			1
tcm:539-2030			1
The/clock/within/this/blog/and/the/clock/on/my/laptop/are/1/hour/different/from/each/other.			1
I/hear/that/Nancy/is/very/pretty.			1
tcm:443-8845			1
tcm:574-2669			1
tcm:696-5821			1
How/was/the/math/test?			1
tcm:766-7595			1
tcm:390-5799			1
The/mysterious/diary/records/the/voice.			1
What/was/the/person/thinking/when/they/discovered/cow’s/milk/was/fine/for/human/consumption…/and/why/did/they/do/it/in/the/first/place!?			1
I/think/I/will/buy/the/red/car,/or/I/will/lease/the/blue/one.			1
It/was/getting/dark,/and/we/weren’t/there/yet.			1
Wednesday/is/hump/day,/but/has/anyone/asked/the/camel/if/he’s/happy/about/it?			1
I/am/happy/to/take/your/donation;/any/amount/will/be/greatly/appreciated.			2
tcm:292-6519			2
tcm:433-9413			1
Location		Count
tcm:446-8910			1
She/advised/him/to/come/back/at/once.			2
tcm:812-6085			1
tcm:116-9647			1
Don't/step/on/the/broken/glass.			1
This/is/a/Japanese/doll.			1
tcm:671-8597			1
tcm:218-5059			2
tcm:861-4257			1
tcm:388-8619			1
They/got/there/early,/and/they/got/really/good/seats.			1
Sometimes,/all/you/need/to/do/is/completely/make/an/ass/of/yourself/and/laugh/it/off/to/realise/that/life/isn’t/so/bad/after/all.			1
tcm:802-3634			1
Hurry!			1
Let/me/help/you/with/your/baggage.			1
tcm:119-3097			1
Writing/a/list/of/random/sentences/is/harder/than/I/initially/thought/it/would/be.			1
Someone/I/know/recently/combined/Maple/Syrup/&/buttered/Popcorn/thinking/it/would/taste/like/caramel/popcorn./It/didn’t/and/they/don’t/recommend/anyone/else/do/it/either.			1
Location		Count
tcm:605-8374			1
tcm:675-7627			1
Don't/step/on/the/broken/glass.			1
Christmas/is/coming.			1
tcm:442-4366			1
If/I/don’t/like/something,/I’ll/stay/away/from/it.			1
I/will/never/be/this/young/again./Ever./Oh/damn…/I/just/got/older.			1
tcm:931-5736			1
tcm:710-2132			1
tcm:355-4640			1
The/quick/brown/fox/jumps/over/the/lazy/dog.			1
tcm:803-7873			1
tcm:217-8053			1
He/told/us/a/very/exciting/adventure/story.			1
We/need/to/rent/a/room/for/our/party.			1
I/would/have/gotten/the/promotion,/but/my/attendance/wasn’t/good/enough.			1
tcm:831-2558			1
If/the/Easter/Bunny/and/the/Tooth/Fairy/had/babies/would/they/take/your/teeth/and/leave/chocolate/for/you?			1
The/lake/is/a/long/way/from/here.			1
tcm:549-6468			1
Location		Count
I/was/very/proud/of/my/nickname/throughout/high/school/but/today-/I/couldn’t/be/any/different/to/what/my/nickname/was.			1
The/stranger/officiates/the/meal.			1
Two/seats/were/vacant.			1
tcm:911-6856			1
tcm:145-7584			1
Don't/step/on/the/broken/glass.			1
Is/it/free?			1
I/checked/to/make/sure/that/he/was/still/alive.			1
She/was/too/short/to/see/over/the/fence.			1
tcm:520-1583			1
tcm:606-2992			1
What/was/the/person/thinking/when/they/discovered/cow’s/milk/was/fine/for/human/consumption…/and/why/did/they/do/it/in/the/first/place!?			1
This/is/the/last/random/sentence/I/will/be/writing/and/I/am/going/to/stop/mid-sent			1
tcm:783-8215			5
tcm:456-7088			1
She/only/paints/with/bold/colors;/she/does/not/like/pastels.			1
Location		Count
Abstraction/is/often/one/floor/above/you.			1
She/advised/him/to/come/back/at/once.			1
I/was/very/proud/of/my/nickname/throughout/high/school/but/today-/I/couldn’t/be/any/different/to/what/my/nickname/was.			1
I/hear/that/Nancy/is/very/pretty.			1
tcm:730-8599			1
tcm:448-2837			1
tcm:776-7682			1
tcm:748-6647			1
tcm:643-2109			1
We/have/a/lot/of/rain/in/June.			1
tcm:189-9347			1
She/was/too/short/to/see/over/the/fence.			1
She/works/two/jobs/to/make/ends/meet;/at/least,/that/was/her/reason/for/not/having/time/to/join/us.			1
She/did/not/cheat/on/the/test,/for/it/was/not/the/right/thing/to/do.			1
tcm:196-7246			1
tcm:941-4845			1
tcm:351-4487			1
I/love/eating/toasted/cheese/and/tuna/sandwiches.			1
Mary/plays/the/piano.			1
tcm:773-3679			1
Location		Count
I/was/very/proud/of/my/nickname/throughout/high/school/but/today-/I/couldn’t/be/any/different/to/what/my/nickname/was.			4
The/clock/within/this/blog/and/the/clock/on/my/laptop/are/1/hour/different/from/each/other.			1
She/advised/him/to/come/back/at/once.			1
I/want/to/buy/a/onesie…/but/know/it/won’t/suit/me.			3
The/stranger/officiates/the/meal.			3
Check/back/tomorrow;/I/will/see/if/the/book/has/arrived.			2
Sometimes/it/is/better/to/just/walk/away/from/things/and/go/back/to/them/later/when/you’re/in/a/better/frame/of/mind.			4
Wow,/does/that/work?			1
tcm:776-7682			10
We/have/a/lot/of/rain/in/June.			3
When/I/was/little/I/had/a/car/door/slammed/shut/on/my/hand./I/still/remember/it/quite/vividly.			2
If/you/like/tuna/and/tomato/sauce-/try/combining/the/two./It’s/really/not/as/bad/as/it/sounds.			1
This/is/the/last/random/sentence/I/will/be/writing/and/I/am/going/to/stop/mid-sent			1
We/need/to/rent/a/room/for/our/party.			1
I/often/see/the/time/11:11/or/12:34/on/clocks.			2
Tom/got/a/small/piece/of/pie.			1
She/only/paints/with/bold/colors;/she/does/not/like/pastels.			2
tcm:730-8599			20
If/Purple/People/Eaters/are/real…/where/do/they/find/purple/people/to/eat?			1
A/glittering/gem/is/not/enough.			1
There/were/white/out/conditions/in/the/town;/subsequently,/the/roads/were/impassable.			1
Rock/music/approaches/at/high/velocity.			1
Where/do/random/thoughts/come/from?			1
tcm:643-2109			10
tcm:189-9347			20
My/Mum/tries/to/be/cool/by/saying/that/she/likes/all/the/same/things/that/I/do.			1
I/love/eating/toasted/cheese/and/tuna/sandwiches.			2
Hurry!			1
Lets/all/be/unique/together/until/we/realise/we/are/all/the/same.			1
The/book/is/in/front/of/the/table.			1
Let/me/help/you/with/your/baggage.			2
The/waves/were/crashing/on/the/shore;/it/was/a/lovely/sight.			3
I/am/happy/to/take/your/donation;/any/amount/will/be/greatly/appreciated.			1
I/really/want/to/go/to/work,/but/I/am/too/sick/to/drive.			1
Italy/is/my/favorite/country;/in/fact,/I/plan/to/spend/two/weeks/there/next/year.			1
This/is/a/Japanese/doll.			3
Don't/step/on/the/broken/glass.			1
She/folded/her/handkerchief/neatly.			1
Sometimes,/all/you/need/to/do/is/completely/make/an/ass/of/yourself/and/laugh/it/off/to/realise/that/life/isn’t/so/bad/after/all.			2
She/works/two/jobs/to/make/ends/meet;/at/least,/that/was/her/reason/for/not/having/time/to/join/us.			2
tcm:196-7246			30
The/mysterious/diary/records/the/voice.			1
Yeah/think/it's/a/good/environment/for/learning/English.			1
She/did/her/best/to/help/him.			5
The/river/stole/the/gods.			1
It/was/getting/dark,/and/we/weren’t/there/yet.			1
I/would/have/gotten/the/promotion,/but/my/attendance/wasn’t/good/enough.			1
Writing/a/list/of/random/sentences/is/harder/than/I/initially/thought/it/would/be.			1
The/lake/is/a/long/way/from/here.			1
Abstraction/is/often/one/floor/above/you.			1
The/old/apple/revels/in/its/authority.			3
tcm:448-2837			10
Malls/are/great/places/to/shop;/I/can/find/everything/I/need/under/one/roof.			1
I/am/counting/my/calories,/yet/I/really/want/dessert.			2
Is/it/free?			2
How/was/the/math/test?			2
A/purple/pig/and/a/green/donkey/flew/a/kite/in/the/middle/of/the/night/and/ended/up/sunburnt.			2
Sixty-Four/comes/asking/for/bread.			2
I'd/rather/be/a/bird/than/a/fish.			3
He/told/us/a/very/exciting/adventure/story.			1
What/was/the/person/thinking/when/they/discovered/cow’s/milk/was/fine/for/human/consumption…/and/why/did/they/do/it/in/the/first/place!?			2
Mary/plays/the/piano.			1
I/think/I/will/buy/the/red/car,/or/I/will/lease/the/blue/one.			1
He/ran/out/of/money,/so/he/had/to/stop/playing/poker.			2
She/borrowed/the/book/from/him/many/years/ago/and/hasn't/yet/returned/it.			1
Wednesday/is/hump/day,/but/has/anyone/asked/the/camel/if/he’s/happy/about/it?			2
Location		Count
When/I/was/little/I/had/a/car/door/slammed/shut/on/my/hand./I/still/remember/it/quite/vividly.			1
Should/we/start/class/now,/or/should/we/wait/for/everyone/to/get/here?			1
She/was/too/short/to/see/over/the/fence.			1
Joe/made/the/sugar/cookies;/Susan/decorated/them.			1
Sixty-Four/comes/asking/for/bread.			1
Yeah/think/it's/a/good/environment/for/learning/English.			1
He/told/us/a/very/exciting/adventure/story.			1
I/think/I/will/buy/the/red/car,/or/I/will/lease/the/blue/one.			1
Wednesday/is/hump/day,/but/has/anyone/asked/the/camel/if/he’s/happy/about/it?			1
tcm:204-5679			10
He/said/he/was/not/there/yesterday;/however,/many/people/saw/him/there.			1
Location		Count
tcm:153-9831			1
tcm:990-7468			1
tcm:918-8647			1
tcm:996-4255			1
Rock/music/approaches/at/high/velocity.			1
tcm:114-7844			1
Yeah,/I/think/it's/a/good/environment/for/learning/English.			1
tcm:272-2932			1
Everyone/was/busy,/so/I/went/to/the/movie/alone.			1
tcm:650-9970			1
tcm:710-5430			1
tcm:457-1567			1
When/I/was/little/I/had/a/car/door/slammed/shut/on/my/hand./I/still/remember/it/quite/vividly.			1
Sometimes,/all/you/need/to/do/is/completely/make/an/ass/of/yourself/and/laugh/it/off/to/realise/that/life/isn’t/so/bad/after/all.			1
tcm:959-5651			1
He/told/us/a/very/exciting/adventure/story.			1
We/need/to/rent/a/room/for/our/party.			1
Mary/plays/the/piano.			1
She/wrote/him/a/long/letter,/but/he/didn't/read/it.			1
I/would/have/gotten/the/promotion,/but/my/attendance/wasn’t/good/enough.			1
Location		Count
There/were/white/out/conditions/in/the/town;/subsequently,/the/roads/were/impassable.			1
tcm:943-5579			1
Yeah,/I/think/it's/a/good/environment/for/learning/English.			1
tcm:645-6758			1
Wow,/does/that/work?			1
tcm:521-6635			1
I/am/counting/my/calories,/yet/I/really/want/dessert.			1
Everyone/was/busy,/so/I/went/to/the/movie/alone.			1
tcm:613-6389			1
tcm:653-2576			1
tcm:869-8957			1
tcm:145-9390			1
My/Mum/tries/to/be/cool/by/saying/that/she/likes/all/the/same/things/that/I/do.			1
He/turned/in/the/research/paper/on/Friday;/otherwise,/he/would/have/not/passed/the/class.			1
tcm:623-9469			1
I/would/have/gotten/the/promotion,/but/my/attendance/wasn’t/good/enough.			1
tcm:427-1361			1
I/am/happy/to/take/your/donation;/any/amount/will/be/greatly/appreciated.			1
Location		Count
Abstraction/is/often/one/floor/above/you.			1
tcm:331-1500			1
I/hear/that/Nancy/is/very/pretty.			1
tcm:630-7447			1
tcm:997-2692			1
Yeah,/I/think/it's/a/good/environment/for/learning/English.			1
tcm:106-5809			1
tcm:219-3858			1
Sometimes,/all/you/need/to/do/is/completely/make/an/ass/of/yourself/and/laugh/it/off/to/realise/that/life/isn’t/so/bad/after/all.			1
She/did/not/cheat/on/the/test,/for/it/was/not/the/right/thing/to/do.			1
If/you/like/tuna/and/tomato/sauce-/try/combining/the/two./It’s/really/not/as/bad/as/it/sounds.			1
tcm:255-9887			1
tcm:749-8533			1
I/would/have/gotten/the/promotion,/but/my/attendance/wasn’t/good/enough.			1
tcm:311-6098			1
Writing/a/list/of/random/sentences/is/harder/than/I/initially/thought/it/would/be.			1
tcm:220-7108			1
I/am/happy/to/take/your/donation;/any/amount/will/be/greatly/appreciated.			1
Location		Count
I/was/very/proud/of/my/nickname/throughout/high/school/but/today-/I/couldn’t/be/any/different/to/what/my/nickname/was.			1
tcm:846-1751			1
Cats/are/good/pets,/for/they/are/clean/and/are/not/noisy.			1
There/were/white/out/conditions/in/the/town;/subsequently,/the/roads/were/impassable.			1
Sometimes/it/is/better/to/just/walk/away/from/things/and/go/back/to/them/later/when/you’re/in/a/better/frame/of/mind.			1
Two/seats/were/vacant.			1
tcm:629-5984			1
tcm:153-3166			1
tcm:663-7174			1
tcm:218-2582			1
tcm:424-4624			1
A/purple/pig/and/a/green/donkey/flew/a/kite/in/the/middle/of/the/night/and/ended/up/sunburnt.			1
tcm:512-1306			1
tcm:376-9310			1
Lets/all/be/unique/together/until/we/realise/we/are/all/the/same.			1
What/was/the/person/thinking/when/they/discovered/cow’s/milk/was/fine/for/human/consumption…/and/why/did/they/do/it/in/the/first/place!?			1
tcm:107-8647			1
I/am/never/at/home/on/Sundays.			1
The/waves/were/crashing/on/the/shore;/it/was/a/lovely/sight.			1
tcm:194-2399			1
Location		Count
tcm:411-8823			1
I/hear/that/Nancy/is/very/pretty.			1
tcm:695-5600			1
Cats/are/good/pets,/for/they/are/clean/and/are/not/noisy.			1
tcm:290-1249			1
tcm:969-1932			1
She/folded/her/handkerchief/neatly.			1
tcm:385-5565			1
The/memory/we/used/to/share/is/no/longer/coherent.			1
They/got/there/early,/and/they/got/really/good/seats.			1
tcm:383-9986			1
If/you/like/tuna/and/tomato/sauce-/try/combining/the/two./It’s/really/not/as/bad/as/it/sounds.			2
tcm:115-6377			1
It/was/getting/dark,/and/we/weren’t/there/yet.			1
He/ran/out/of/money,/so/he/had/to/stop/playing/poker.			1
tcm:897-7954			1
tcm:207-1700			1
Someone/I/know/recently/combined/Maple/Syrup/&/buttered/Popcorn/thinking/it/would/taste/like/caramel/popcorn./It/didn’t/and/they/don’t/recommend/anyone/else/do/it/either.			1
tcm:359-9991			1
Location		Count
tcm:345-2349			1
tcm:625-6459			1
There/were/white/out/conditions/in/the/town;/subsequently,/the/roads/were/impassable.			1
I/want/to/buy/a/onesie…/but/know/it/won’t/suit/me.			1
tcm:315-6694			1
tcm:226-9198			1
This/is/a/Japanese/doll.			1
The/sky/is/clear;/the/stars/are/twinkling.			1
Is/it/free?			1
tcm:611-9252			1
Should/we/start/class/now,/or/should/we/wait/for/everyone/to/get/here?			1
tcm:749-9069			1
Yeah/think/it's/a/good/environment/for/learning/English.			1
Hurry!			1
tcm:761-8220			1
What/was/the/person/thinking/when/they/discovered/cow’s/milk/was/fine/for/human/consumption…/and/why/did/they/do/it/in/the/first/place!?			1
I/think/I/will/buy/the/red/car,/or/I/will/lease/the/blue/one.			1
tcm:883-2597			1
tcm:275-4101			1
tcm:836-7615			1
Location		Count
tcm:753-3515			1
tcm:816-6250			1
tcm:137-4867			1
tcm:550-3931			1
tcm:178-9001			1
Two/seats/were/vacant.			1
tcm:799-5815			1
tcm:735-4931			1
Where/do/random/thoughts/come/from?			1
The/sky/is/clear;/the/stars/are/twinkling.			2
How/was/the/math/test?			1
tcm:921-7574			1
She/always/speaks/to/him/in/a/loud/voice.			1
tcm:669-7910			1
A/purple/pig/and/a/green/donkey/flew/a/kite/in/the/middle/of/the/night/and/ended/up/sunburnt.			1
This/is/the/last/random/sentence/I/will/be/writing/and/I/am/going/to/stop/mid-sent			1
tcm:452-1871			1
It/was/getting/dark,/and/we/weren’t/there/yet.			1
She/borrowed/the/book/from/him/many/years/ago/and/hasn't/yet/returned/it.			1
Location		Count
A/glittering/gem/is/not/enough.			1
tcm:276-4545			1
Location		Count
Sixty-Four/comes/asking/for/bread.			1
tcm:791-5607			1
Location		Count
tcm:439-2205			1
She/did/not/cheat/on/the/test,/for/it/was/not/the/right/thing/to/do.			1
tcm:349-7463			1
tcm:203-4982			1
tcm:466-6319			1
He/turned/in/the/research/paper/on/Friday;/otherwise,/he/would/have/not/passed/the/class.			1
Let/me/help/you/with/your/baggage.			1
Is/it/free?			1
She/always/speaks/to/him/in/a/loud/voice.			1
tcm:884-4935			1
She/only/paints/with/bold/colors;/she/does/not/like/pastels.			1
tcm:647-2803			1
Location		Count
Italy/is/my/favorite/country;/in/fact,/I/plan/to/spend/two/weeks/there/next/year.			1
tcm:263-2850			1
Joe/made/the/sugar/cookies;/Susan/decorated/them.			1
tcm:464-1837			1
tcm:269-1064			1
Two/seats/were/vacant.			1
tcm:582-4358			1
